key	file	index	id	flags	ja	ko
S1S:m07mes:10	m07mes.bin	10	0x07ED	dup=S1S:m01mes:121	大神さん……\n本当にごめんなさい……	오오가미　씨……\n정말　미안해요……
S1S:m07mes:11	m07mes.bin	11	0x07F9	dup=S1S:m01mes:122	わたくしの出番ですわね。	제　차례군요．
S1S:m07mes:12	m07mes.bin	12	0x07FA	dup=S1S:m01mes:123	オホホホホホ……	오호호호호호……
S1S:m07mes:13	m07mes.bin	13	0x07FB	dup=S1S:m01mes:124;gaiji=81B8	いきますわよ‼	갑니다‼
S1S:m07mes:14	m07mes.bin	14	0x07FC	dup=S1S:m01mes:125	今日のわたくしは\nあなたのために！	오늘의　저는\n당신을　위해！
S1S:m07mes:15	m07mes.bin	15	0x07FD	dup=S1S:m01mes:126	この程度では負けませんわ……	이　정도로는　지지　않아요……
S1S:m07mes:16	m07mes.bin	16	0x07FE	dup=S1S:m01mes:127	少尉……\nやはりわたくしのことを……	소위님……\n역시　저를……
S1S:m07mes:17	m07mes.bin	17	0x07FF	dup=S1S:m01mes:128	さっ、少尉の出番ですわよ！	자，　소위님　차례예요！
S1S:m07mes:18	m07mes.bin	18	0x0800	dup=S1S:m01mes:129	わたくしが見ていますわよ！	제가　보고　있어요！
S1S:m07mes:19	m07mes.bin	19	0x0801	dup=S1S:m01mes:130;gaiji=81B8	うわぁぁぁ……‼	우와아아아……‼
S1S:m07mes:20	m07mes.bin	20	0x0802	dup=S1S:m01mes:131	今日の所は\n負けておいてあげますわ！	오늘은\n져　드리도록　하죠！
S1S:m07mes:21	m07mes.bin	21	0x0803	dup=S1S:m01mes:132;gaiji=81B8	隊長には\nわたくしが必要ですのに‼	대장님께는\n제가　필요한데요‼
S1S:m07mes:22	m07mes.bin	22	0x080F	dup=S1S:m01mes:133	敵は私が倒すしかない！	적은　내가　쓰러뜨릴　수밖에\n없어！
S1S:m07mes:23	m07mes.bin	23	0x0810	dup=S1S:m01mes:134;gaiji=81AC	次の目標はどこ⁉	다음　목표는　어디⁉
S1S:m07mes:24	m07mes.bin	24	0x0811	dup=S1S:m01mes:135	死にたいなら、\n前にでなさい……	죽고　싶다면，\n앞으로　나와……
S1S:m07mes:25	m07mes.bin	25	0x0812	dup=S1S:m01mes:136	作戦指示を\nお願いします！	작전　지시를\n부탁합니다！
S1S:m07mes:26	m07mes.bin	26	0x0813	dup=S1S:m01mes:137;gaiji=81B8	まだよ‼　まだまだ‼	아직이야‼　아직　멀었어‼
S1S:m07mes:27	m07mes.bin	27	0x0814	dup=S1S:m05mes:27	わ、わたしなんかの為に……	저，　저　같은　사람을　위해……
S1S:m07mes:28	m07mes.bin	28	0x0815	dup=S1S:m01mes:139	頑張ってください……隊長！	힘내세요……　대장님！
S1S:m07mes:29	m07mes.bin	29	0x0816	dup=S1S:m01mes:140	隊長、生きて帰りましょう！	대장님，　살아서　돌아가요！
S1S:m07mes:30	m07mes.bin	30	0x0817	dup=S1S:m01mes:141	ああぁぁぁ……	아아아아……
S1S:m07mes:31	m07mes.bin	31	0x0818	dup=S1S:m01mes:142;gaiji=81B8	つ、強いわ‼\n撤退‼	강해‼\n후퇴‼
S1S:m07mes:32	m07mes.bin	32	0x0819	dup=S1S:m01mes:143	すみません隊長。\n撤退します！	미안해요，　대장님．\n후퇴하겠습니다！
S1S:m07mes:33	m07mes.bin	33	0x0827	dup=S1S:m01mes:144	アイリスだって、\nがんばるモン！	아이리스도\n힘낼　거야！
S1S:m07mes:34	m07mes.bin	34	0x0828	dup=S1S:m01mes:145	アイリス、いきまーす！	아이리스，　갑니다아！
S1S:m07mes:35	m07mes.bin	35	0x0829	dup=S1S:m01mes:146	アイリス、強いんだよぉ！	아이리스，　강하다구！
S1S:m07mes:36	m07mes.bin	36	0x082A	dup=S1S:m01mes:147;gaiji=81B8	アイリス、\nお兄ちゃんのために、頑張る‼	아이리스，\n오빠를　위해　힘낼게‼
S1S:m07mes:37	m07mes.bin	37	0x082B	dup=S1S:m01mes:148	なんか、\nバチバチいってるよ……	뭔가，\n파직파직　소리가　나……
S1S:m07mes:38	m07mes.bin	38	0x082C	dup=S1S:m01mes:149	お兄ちゃん、だーいすき！	오빠，　정말　좋아해！
S1S:m07mes:39	m07mes.bin	39	0x082D	dup=S1S:m01mes:150	お兄ちゃん！　ファイトッ！	오빠！　힘내！
S1S:m07mes:40	m07mes.bin	40	0x082E	dup=S1S:m01mes:151	アイリスが見てるからね！	아이리스가　보고　있으니까！
S1S:m07mes:41	m07mes.bin	41	0x082F	dup=S1S:m01mes:152	きゃあぁぁぁ……	꺄아아아……
S1S:m07mes:42	m07mes.bin	42	0x0830	dup=S1S:m01mes:153	お星様の……\nバカ……	별님……\n바보……
S1S:m07mes:43	m07mes.bin	43	0x0831	dup=S1S:m01mes:154	お兄ちゃん、ゴメンね……	오빠，　미안해……
S1S:m07mes:44	m07mes.bin	44	0x083D	dup=S1S:m01mes:155	ウチも\n頑張らせてもらうで～	나도\n힘낼게데이～
S1S:m07mes:45	m07mes.bin	45	0x083E	dup=S1S:m01mes:156	科学をなめたら、\nあかんでぇ～	과학을　얕보면，\n안　된데이～
S1S:m07mes:46	m07mes.bin	46	0x083F	dup=S1S:m01mes:157;gaiji=81B8	ほんなら、いくでー‼	그럼，　간다‼
S1S:m07mes:47	m07mes.bin	47	0x0840	dup=S1S:m01mes:158	ウチを見ててやー！	나를　봐　줘～！
S1S:m07mes:48	m07mes.bin	48	0x0841	dup=S1S:m01mes:159	ダメージ喰らいすぎや！	너무　많이　맞았데이！
S1S:m07mes:49	m07mes.bin	49	0x0842	dup=S1S:m01mes:160	ウチ感動や～！	나　감동했데이～！
S1S:m07mes:50	m07mes.bin	50	0x0843	dup=S1S:m01mes:161	ウチが応援してるでぇ～！	내가　응원하고　있데이～！
S1S:m07mes:51	m07mes.bin	51	0x0844	dup=S1S:m01mes:162	がんばってや！　大神はん！	힘내래이！　오오가미　씨！
S1S:m07mes:52	m07mes.bin	52	0x0845	dup=S1S:m01mes:163	うわあぁぁぁぁ……	으아아아아……
S1S:m07mes:53	m07mes.bin	53	0x0846	dup=S1S:m01mes:164	あちゃー……\nいかれた……	아차……\n망가졌어……
S1S:m07mes:54	m07mes.bin	54	0x0847	dup=S1S:m01mes:165	隊長はん、\n迷惑かけてすんまへん……	대장님，\n폐를　끼쳐서　미안하데이……
S1S:m07mes:55	m07mes.bin	55	0x0854	dup=S1S:m01mes:166;gaiji=81B8	よっしゃ！\nやってやるか‼	좋아！\n해　볼까‼
S1S:m07mes:56	m07mes.bin	56	0x0855	dup=S1S:m01mes:167	気合いを入れるぜ！\nチェストォォ！	기합을　넣자！\n체스토오오！
S1S:m07mes:57	m07mes.bin	57	0x0856	dup=S1S:m01mes:168	桐島流の奥義、見せてやるぜ！	키리시마류의　비기，　보여　주마！
S1S:m07mes:58	m07mes.bin	58	0x0857	dup=S1S:m01mes:169;gaiji=81B8	さぁ‼\n行こうぜ、隊長‼	자아‼\n가자，　대장‼
S1S:m07mes:59	m07mes.bin	59	0x0858	dup=S1S:m01mes:170;gaiji=81B8	だいじょうぶ！\nまだ平気だぜ‼	괜찮아！\n아직　문제없어‼
S1S:m07mes:60	m07mes.bin	60	0x0859	dup=S1S:m01mes:171	さんきゅ！　助かったぜ！	고마워！　살았다！
S1S:m07mes:61	m07mes.bin	61	0x085A	dup=S1S:m01mes:172	いこうぜ！　隊長！	가자！　대장！
S1S:m07mes:62	m07mes.bin	62	0x085B	dup=S1S:m01mes:173	隊長の力を見せてやれ！	대장의　힘을　보여　줘！
S1S:m07mes:63	m07mes.bin	63	0x085C	dup=S1S:m01mes:174	うあああぁぁぁぁ……	으아아아아……
S1S:m07mes:64	m07mes.bin	64	0x085D	dup=S1S:m01mes:175	くっ、\nまだまだ修行がたりない……	큭，\n아직　수련이　부족해……
S1S:m07mes:65	m07mes.bin	65	0x085E	dup=S1S:m01mes:176	隊長のために、\n戦わなくちゃ……	대장을　위해\n싸워야　해……
S1S:m07mes:66	m07mes.bin	66	0x096E	dup=S1A:0804tbl:180	よっしゃあ！	좋았어！
S1S:m07mes:67	m07mes.bin	67	0x0D0A	dup=S1S:m01mes:178	やったわ！	해냈어！
S1S:m07mes:68	m07mes.bin	68	0x0D0B	dup=S1S:m01mes:179	やりましたわ！	해냈어요！
S1S:m07mes:69	m07mes.bin	69	0x0D0C	dup=S1S:m01mes:180	ふっ！	후！
S1S:m07mes:70	m07mes.bin	70	0x0D0D	dup=S1S:m01mes:181	やったでー！	해냈데이！
S1S:m07mes:71	m07mes.bin	71	0x0D0E	dup=S1S:m01mes:182;gaiji=81B8	わーい　わーい‼	와아　와아‼
S1S:m07mes:72	m07mes.bin	72	0x029E		それでは……	그럼……
S1S:m07mes:73	m07mes.bin	73	0x029F		いきますわよっ！	갑니다！
S1S:m07mes:74	m07mes.bin	74	0x02A0	dup=S1S:m01mes:1	勝利のポーズ……決めっ！	승리의　포즈……　결정！
S1S:m07mes:75	m07mes.bin	75	0x0D13	dup=S1S:m02mes:74	オンキリキリバサラウンバッタ\nオンキリキリバサラウンバッタ\nオンキリキリバサラ…………	온키리키리바사라운밧타\n온키리키리바사라운밧타\n온키리키리바사라……
S1S:m07mes:76	m07mes.bin	76	0x0BE0	dup=S1S:m01mes:10	帝国華撃団、参上！	제국화격단，　등장！
S1S:m07mes:77	m07mes.bin	77	0x0BE1		ほほほ。\n飛んで火にいるなんとやらね。	호호호．　불　속으로　뛰어드는\n불나방이구나．
S1S:m07mes:78	m07mes.bin	78	0x76DC		わらわの精鋭部隊の前に\nまとめて朽ち果てるが良いわ！	내　정예　부대　앞에서\n한꺼번에　썩어　문드러져라！
S1S:m07mes:79	m07mes.bin	79	0x0BE2		わらわは紅のミロク。\nお望み通り、\nお相手してさしあげましょう。	나는　붉은　미로쿠．\n원하는　대로，\n상대해　드리죠．
S1S:m07mes:80	m07mes.bin	80	0x0BE3		観念しろ！\nもはや後はないぞ！	각오해라！\n이제　물러날　곳은　없다！
S1S:m07mes:81	m07mes.bin	81	0x0BE4		フフフ、これしきで勝ったと\n思っているのか？	후후후，　이　정도로　이겼다고\n생각하나？
S1S:m07mes:82	m07mes.bin	82	0x0BE5		んっ？　全然効かないわよ！	응？　전혀　안　아픈데！
S1S:m07mes:83	m07mes.bin	83	0x0BE6		ふ……\nこれで終わったと思うな！	흥……\n이걸로　끝났다고　생각하지　마라！
S1S:m07mes:84	m07mes.bin	84	0x2710	dup=S1A:0900tbl:767	フフフ……	후후후……
S1S:m07mes:85	m07mes.bin	85	0x2711		おいおい。\nずいぶん、みんなと\n離れちまったじゃないか！	이봐　이봐．\n모두와　꽤\n떨어져　버렸잖아！
S1S:m07mes:86	m07mes.bin	86	0x2712		さくらさん！\nどうしてもっと近くに\n降りてこなかったんですの？	사쿠라　씨！\n왜　좀　더　가까이\n내려오지　않은　거예요？
S1S:m07mes:87	m07mes.bin	87	0x2713		すみません。\n地形が複雑で、ここに降りるしか\nなかったんです！	죄송해요．\n지형이　복잡해서　여기로\n내려올　수밖에　없었어요！
S1S:m07mes:88	m07mes.bin	88	0x2714		二手にわかれてしまったか……\nみんな、気を引き締めていくぞ！	둘로　갈라져　버렸나……\n모두，　마음을　다잡고　가자！
S1S:m07mes:89	m07mes.bin	89	0x2715		おいおい！\n足手まといになるから、\n近くに来るんじゃねえよ！	이봐！\n방해만　되니까\n가까이　오지　마！
S1S:m07mes:90	m07mes.bin	90	0x2716		あ～ら。あなたみたいに\n頑丈なだけが取り柄の人は\nわたくしの盾がお似合いですわ！	어머．　당신처럼\n튼튼한　것만　장점인　사람은\n제　방패가　잘　어울리겠군요！
S1S:m07mes:91	m07mes.bin	91	0x2717		あなたみたいな三下は、\nわたくしの後ろにいるのが、\nお似合いでしてよ！	당신　같은　삼류는\n제　뒤에　있는　게\n어울리겠군요！
S1S:m07mes:92	m07mes.bin	92	0x2718		へっ！\nそっちこそ、ジャマになるから、\n後ろにさがってな！	쳇！\n그쪽이야말로　방해되니까\n뒤로　물러나！
S1S:m07mes:93	m07mes.bin	93	0x2719		出てくるがよい！\nわらわが忠実なるしもべ、\n紅蜂隊！	나와라！\n나의　충실한　하인，\n홍봉대！
S1S:m07mes:94	m07mes.bin	94	0x271A		フフフフフ……\nまずは小手調べ……	후후후후후……\n우선　간단한　시험……
S1S:m07mes:95	m07mes.bin	95	0x271B		……どういう事だ？	……무슨　뜻이지？
S1S:m07mes:96	m07mes.bin	96	0x271C		まぁ、ヤツの光線も\n只のハッタリだったようだし……	뭐，　저　녀석의　광선도\n허풍에　불과했던　모양이고……
S1S:m07mes:97	m07mes.bin	97	0x271D		攻撃範囲をよく考えて。\nマリアや紅蘭をうまく使う事ね。	공격　범위를　잘　생각해．\n마리아와　코란을　잘　활용하도록\n해．
S1S:m07mes:98	m07mes.bin	98	0x271E		カンナとすみれを守れるのは、\n大神隊長、あなただけよ。	칸나와　스미레를　지킬　수　있는\n건　오오가미　대장，　당신뿐이야．
S1S:m07mes:99	m07mes.bin	99	0x271F		フフフフ……\nなかなかやるじゃない。\nごほうびをあ・げ・る……	후후후후……\n제법　하는군．\n상을　주지……
S1S:m07mes:100	m07mes.bin	100	0x2720		フフフ……\n気に入っていただけて？	후후후……\n마음에　드셨나요？
S1S:m07mes:101	m07mes.bin	101	0x2721		隊長は\nどっちの肩を持つんだい？	대장은\n어느　편을　들　거야？
S1S:m07mes:102	m07mes.bin	102	0x2722		さすが隊長！\nわかってるじゃないか！\nさあ、ガンガンいこうぜ！	역시　대장이네！\n잘　알고　있잖아！\n자，　팍팍　가자고！
S1S:m07mes:103	m07mes.bin	103	0x2723	dup=S1A:0501tbl:354	あ～ら、そうですの？	어머，　그러신가요？
S1S:m07mes:104	m07mes.bin	104	0x2724		わかりましたわ！\nでしたら隊長は、その筋肉女と、\n仲良くやっていればいいですわ！	알겠어요！\n그렇다면　대장은　그　근육　여자와\n사이좋게　지내세요！
S1S:m07mes:105	m07mes.bin	105	0x2725	gaiji=81B8	な、何ィ～‼	뭐，　뭐라고‼
S1S:m07mes:106	m07mes.bin	106	0x2726		そうかい！\nわかったよ！\n見そこなったぜ、隊長！	그래！\n알았다고！\n잘못　봤군，　대장！
S1S:m07mes:107	m07mes.bin	107	0x2727		おーっほっほっほ！\nさすがは少尉ですわ。\n良くわかってらっしゃること！	오호호호호！\n역시　소위님이군요．\n잘　알고　계시네요！
S1S:m07mes:108	m07mes.bin	108	0x2728		？\nどうしたんだよ、隊長。\n黙りこんじまって？	？\n왜　그래，　대장．\n멍하니　있고？
S1S:m07mes:109	m07mes.bin	109	0x2729		あなたがくだらないことを\n聞いたりするからですわ。	당신이　시시한　질문을\n했기　때문이에요．
S1S:m07mes:110	m07mes.bin	110	0x272A	gaiji=81AC	なんだとぉ⁉	뭐라고오⁉
S1S:m07mes:111	m07mes.bin	111	0x272B		いいかげんにしないか！\n俺たちの目的は、黒之巣会を\n倒すことだぞ！	그만하지！\n우리의　목적은　흑지소회를\n쓰러뜨리는　거다！
S1S:m07mes:112	m07mes.bin	112	0x272C		それなのに、こんな所で\n仲間割れをして\nどうするんだ！	그런데　이런　곳에서\n동료끼리　싸워서\n어쩌자는　거야！
S1S:m07mes:113	m07mes.bin	113	0x272D	dup=S1A:0400tbl:482;gaiji=81B8	…………‼	．．．．．．．．！！
S1S:m07mes:114	m07mes.bin	114	0x272E		……\n確かに隊長のおっしゃることも\nもっともですわ。	……\n확실히　대장님　말씀이\n맞아요．
S1S:m07mes:115	m07mes.bin	115	0x272F		カンナさん、ここはひとまず\n休戦といたしませんこと？	칸나　씨，　여기서는　일단\n휴전하지　않겠어요？
S1S:m07mes:116	m07mes.bin	116	0x2730		わかった！\n共同戦線だな。\n黒之巣会を倒そうぜ！	알았다！\n공동　전선이군．\n흑지소회를　쓰러뜨리자！
S1S:m07mes:117	m07mes.bin	117	0x2731		隊長はどちらの味方なのです？	대장은　어느　편인가요？
S1S:m07mes:118	m07mes.bin	118	0x2732		どうしたんですの？\n黙りこんだりして？	왜　그러세요？\n멍하니　계시고？
S1S:m07mes:119	m07mes.bin	119	0x2733	gaiji=81B8	オマエがくだらない\n質問をするからだよ‼	네가　시시한\n질문을　하니까　그렇지‼
S1S:m07mes:120	m07mes.bin	120	0x2734	dup=S1A:0502tbl:510;gaiji=81AC	なんですって⁉	뭐라고요⁉
S1S:m07mes:121	m07mes.bin	121	0x2735	dup=S1A:0400tbl:482;gaiji=81B8	…………‼	．．．．．．．．！！
S1S:m07mes:122	m07mes.bin	122	0x2736		……\n確かに隊長の言うことも\nもっともだよな。	……\n확실히　대장　말이　맞지．
S1S:m07mes:123	m07mes.bin	123	0x2737		なあ、すみれ。\nここはひとまず、\n休戦にしないか？	있잖아，　스미레．\n여기서는　일단\n휴전하지　않을래？
S1S:m07mes:124	m07mes.bin	124	0x2738		わかりましたわ。\n共同戦線ですわね！\n黒之巣会を倒しますわよ！	알겠습니다．\n공동　전선이군요！\n흑지소회를　쓰러뜨리죠！
S1S:m07mes:125	m07mes.bin	125	0x2739		紅蜂隊は２回移動できるわ。\n追い詰める、囲むといった\n戦略が有効なはずよ！	홍봉대는　두　번　이동할　수\n있어．　몰아붙이기，　포위　같은\n전략이　효과적일　거야！
S1S:m07mes:126	m07mes.bin	126	0x273A		崖の上の敵は、\n紅蘭が離れて狙っている隙に、\nアイリスを向けるのが有効よ！	절벽　위의　적은　코란이　멀리서\n노리는　동안　아이리스를　보내는\n게　효과적이야！
S1S:m07mes:127	m07mes.bin	127	0x273B		やるじゃねぇか……	제법인데……
S1S:m07mes:128	m07mes.bin	128	0x273C		へぇ、強ぇな。\n見直したぜ！	헤에，　강하군．\n다시　봤어！
S1S:m07mes:129	m07mes.bin	129	0x273D		やりますわね……	제법이군……
S1S:m07mes:130	m07mes.bin	130	0x273E		なかなか強いじゃないですの。\n見直しましたわ。	꽤　강하군요．\n다시　봤어요．
S1S:m07mes:131	m07mes.bin	131	0x273F		カンナ\nすみれ	칸나\n스미레
S1S:m07mes:132	m07mes.bin	132	0x2742		……まあいい。\n今は、こちらを優先せねばな……	……뭐，　좋아．　지금은　이쪽을\n먼저　처리해야　하니……
S1S:m07mes:133	m07mes.bin	133	0x2743		帝国華撃団よ……\n待たせたな。\n今こそ相手をしてくれよう。	제국화격단이여……\n기다리게　했군．\n지금이야말로　상대해　주마．
S1S:m07mes:134	m07mes.bin	134	0x2774		大神はんの注文通りに\nみんなの光武を調整したで。\nこれで、ええやろか？	오오가미　씨가　주문한　대로\n모두의　광무를　조정했데이．\n이　정도면　되겠나？
S1S:m07mes:135	m07mes.bin	135	0x2779		ミロクの言うとおり\n紅蜂隊全てを退治しなくては\nならないようね。	미로쿠　말대로\n홍봉대를　전부　처치해야\n하는　모양이네．
S1S:m07mes:136	m07mes.bin	136	0x277A	gaiji=81B8	紅蜂隊を残さず倒して\n目にもの見せてやるのよ！\n大神くん‼	홍봉대를　하나도　남김없이\n쓰러뜨려　본때를　보여　주는\n거야！　오오가미　군‼
S1S:m07mes:137	m07mes.bin	137	0x277E		全ての紅蜂隊を倒して\nミロクを戦いの場に\n引き出すのよ。	홍봉대를　전부　쓰러뜨려\n미로쿠를　전장으로\n끌어내는　거야．
S1S:m07mes:138	m07mes.bin	138	0x4E16	dup=S1S:m01mes:81	みんな、俺が守らなくても\nだいじょうぶだな。	모두，　내가　지키지　않아도\n괜찮겠군．
S1S:m07mes:139	m07mes.bin	139	0x4E17	dup=S1S:m01mes:82	さくらくん……\n俺は必ず、きみを守る！	사쿠라　군……\n나는　반드시，　그대를　지키겠어！
S1S:m07mes:140	m07mes.bin	140	0x4E18	dup=S1S:m01mes:83	すみれくん……\n俺がいつでも守ってやるよ。	스미레　군……\n내가　언제든　지켜　주지．
S1S:m07mes:141	m07mes.bin	141	0x4E19	dup=S1S:m01mes:84	マリア……\nきみの背中を守らせてくれ。	마리아……\n네　뒤를　지키게　해　줘．
S1S:m07mes:142	m07mes.bin	142	0x4E1A	dup=S1S:m01mes:85	いつでも、アイリスのことを\n守ってあげるよ。	언제든　아이리스를\n지켜　줄게．
S1S:m07mes:143	m07mes.bin	143	0x4E1B	dup=S1S:m01mes:86	紅蘭は俺が守る！\nだから、心配するな！	코란은　내가　지킨다！\n그러니　걱정　마！
S1S:m07mes:144	m07mes.bin	144	0x4E1C	dup=S1S:m01mes:87	カンナ！\n防御なら俺にまかせろ！	칸나！\n방어라면　나한테　맡겨！
S1S:m07mes:145	m07mes.bin	145	0x88B8		隊長！　あたい、\nなんか今日、調子がいいんだ。	대장！　나　오늘\n왠지　컨디션이　좋아．
S1S:m07mes:146	m07mes.bin	146	0x88B9		それに……隊長とだったら\nもっと強くなれそうな\n気がしてさ……	게다가……　대장과　함께라면\n더　강해질　수　있을　것\n같아서……
S1S:m07mes:147	m07mes.bin	147	0x88BA		だから、となりで一緒に\n戦ってほしいんだ。	그러니까，　옆에서　함께\n싸워　줬으면　해．
S1S:m07mes:148	m07mes.bin	148	0x88BB	gaiji=81B8	じゃあ……頼んだぜ！\n隊長‼	그럼……　부탁할게！\n대장‼
S1S:m07mes:149	m07mes.bin	149	0x88BD		少尉……、\nわたくし、非常に調子が\nよろしいのです。	소위님……\n저，　컨디션이　아주\n좋답니다．
S1S:m07mes:150	m07mes.bin	150	0x88BE		いつもよりも、\nもっとすばらしい姿を\nお見せすることができますわ。	평소보다\n더　멋진　모습을\n보여　드릴　수　있어요．
S1S:m07mes:151	m07mes.bin	151	0x88BF		少尉……\nわたくしのそばにいてください。\nけっして後悔はさせませんわ。	소위님……\n제　곁에　있어　주세요．\n절대　후회하게　하지　않겠어요．
S1S:m07mes:152	m07mes.bin	152	0xEA60		叉丹……\nあなたが手を焼いた華撃団を\nわらわが倒す。	사탄……\n당신이　애먹은　화격단을\n내가　쓰러뜨리겠어．
S1S:m07mes:153	m07mes.bin	153	0xEA6A		これで天海さまの信頼は\nわらわがひとりじめ……\nほほほほほほ……	이제　텐카이　님의　신뢰는\n내가　독차지……\n호호호호호호……
S1S:m07mes:154	m07mes.bin	154	0x003C	dup=S1S:m01mes:111	あたしが、頑張んなきゃ！	내가　힘내야　해！
S1S:m08mes:0	m08mes.bin	0	0x0866	dup=S1A:0700tbl:499	ふふふ……	후후후……
S1S:m08mes:1	m08mes.bin	1	0x0867	dup=S1A:0100tbl:595	あははは……	아하하하……
S1S:m08mes:2	m08mes.bin	2	0x0BB8	dup=S1A:0301tbl:917	そこまでよ！	거기까지야！
S1S:m08mes:3	m08mes.bin	3	0x00BA	dup=S1S:m01mes:0	せーの！	하나，　둘！
S1S:m08mes:4	m08mes.bin	4	0x02A0	dup=S1S:m06mes:1	勝利のポーズ\n……決めっ！	승리의　포즈\n……　결정！
S1S:m08mes:5	m08mes.bin	5	0x0BE7		もう、アカンわ……	이제，　안　되겠데이……
S1S:m08mes:6	m08mes.bin	6	0x0BE8	gaiji=81B8	あきらめては、ダメ‼	포기하면　안　돼‼
S1S:m08mes:7	m08mes.bin	7	0x0BE9	gaiji=81B8	ここまでだな……小娘ども。\n我らに逆ろうた愚かさを\n地獄で悔やむがよい‼	여기까지다……　꼬맹이들．\n우리에게　맞선　어리석음을\n지옥에서　후회해라‼
S1S:m08mes:8	m08mes.bin	8	0x0BEA	gaiji=81AC	な、何っ⁉	뭐，　뭐라고⁉
S1S:m08mes:9	m08mes.bin	9	0x0BEB	gaiji=81B8	さくら‼	사쿠라‼
S1S:m08mes:10	m08mes.bin	10	0x0BEC	gaiji=81B8	お兄ちゃん‼	오빠‼
S1S:m08mes:11	m08mes.bin	11	0x0BED	gaiji=81B8	隊長‼	대장‼
S1S:m08mes:12	m08mes.bin	12	0x0BEE	gaiji=81B8	遅いで二人とも‼	너희　둘　다　늦었데이‼
S1S:m08mes:13	m08mes.bin	13	0x0BEF	gaiji=81B8	まったくですわ‼	정말이에요‼
S1S:m08mes:14	m08mes.bin	14	0x0BF1	dup=S1A:0601tbl:1055;gaiji=81B8	はいっ‼	네‼
S1S:m08mes:15	m08mes.bin	15	0x0BF2	gaiji=81B8	馬鹿め！\nたった二機で何ができる‼\n者ども行けっ‼	바보　녀석！\n고작　두　기로　뭘　할　수　있지‼\n모두　가라‼
S1S:m08mes:16	m08mes.bin	16	0x0BF3		この紅のミロクの\n本当の力を見せる時が来た様ね。	이　붉은　미로쿠의　진짜　힘을\n보여　줄　때가　온　모양이군．
S1S:m08mes:17	m08mes.bin	17	0x0BF4		きゃあああああぁ～！	꺄아아아아아아～！
S1S:m08mes:18	m08mes.bin	18	0x0BF5		お～っほほほほほほ！	오호호호호호호！
S1S:m08mes:19	m08mes.bin	19	0x0BF6	gaiji=81AC	えっ？　まさか！\nミロクの声⁉	엣？　설마！\n미로쿠의　목소리⁉
S1S:m08mes:20	m08mes.bin	20	0x0BF7		機体の爆発に紛れて\n逃げよったんや！\nほんましぶといやっちゃで！	기체　폭발에　숨어\n도망쳤데이！\n정말　질긴　녀석이데이！
S1S:m08mes:21	m08mes.bin	21	0x0BF8		ほほほほ！\nこれで、勝ったなんて\n思わないことね。	호호호호！\n이걸로　이겼다고\n생각하지　마！
S1S:m08mes:22	m08mes.bin	22	0x77C2		今頃は叉丹が……\nほほ、ほほほ……\nおほほほほ……！	지금쯤　사탄이……\n호호，　호호호……\n오호호호호……！
S1S:m08mes:23	m08mes.bin	23	0x0BFA		米田中将や\nあやめさんが心配です！\nとりあえず上に上がりましょう。	요네다　중장과\n아야메　씨가　걱정돼요！\n일단　위로　올라가요．
S1S:m08mes:24	m08mes.bin	24	0x2710	gaiji=81B8	ドアを開けたわ！\nみんな急いで退避して‼	문을　열었어요！\n모두　서둘러　대피하세요‼
S1S:m08mes:25	m08mes.bin	25	0x2711	gaiji=81B8	ドアを開けたぞ！\nみんな急いで退避するんだ‼	문을　열었다！\n모두　서둘러　대피해‼
S1S:m08mes:26	m08mes.bin	26	0x2712	gaiji=81B8	ドアを開けたよ！\nみんなはやく逃げてー‼	문　열었어！\n모두　빨리　도망쳐ー‼
S1S:m08mes:27	m08mes.bin	27	0x2713	gaiji=81B8	やったわ！\nこれでミロクを追いつめることが\n出来ますよ‼	해냈어요！\n이걸로　미로쿠를　몰아붙일　수\n있어요‼
S1S:m08mes:28	m08mes.bin	28	0x2714		よし、やったぞ！\nこれでミロクを追いつめられる！	좋아，　해냈다！　이걸로　미로쿠를\n몰아붙일　수　있어！
S1S:m08mes:29	m08mes.bin	29	0x2715	gaiji=81B8	ＯＫ！\nあとはミロクを包囲するだけよ‼	ＯＫ！　이제　미로쿠를　포위하기만\n하면　돼‼
S1S:m08mes:30	m08mes.bin	30	0x2716		やったで！\nこれでミロクんとこに\n行けるで！	해냈데이！\n이걸로　미로쿠에게\n갈　수　있데이！
S1S:m08mes:31	m08mes.bin	31	0x2717		おほほほほほ！\nあとはあのハデな女を\n倒すだけですわ。	오호호호호호！\n이제　저　화려한　여자를\n쓰러뜨리기만　하면　되겠군요．
S1S:m08mes:32	m08mes.bin	32	0x2718		よっしゃ！\nこれでミロクを追いつめたぜ！	좋아！\n이걸로　미로쿠를　몰아붙였다！
S1S:m08mes:33	m08mes.bin	33	0x2719		やったぁ！\nこれでミロクの所に行けるね！	해냈다！\n이걸로　미로쿠에게　갈　수　있네！
S1S:m08mes:34	m08mes.bin	34	0x271A		みんな……ありがとう。	모두……　고마워．
S1S:m08mes:35	m08mes.bin	35	0x271B		欠番	결번
S1S:m08mes:36	m08mes.bin	36	0x271C	dup=S1S:m08mes:35	欠番	결번
S1S:m08mes:37	m08mes.bin	37	0x271D		わーい、\nさくらが帰ってきた！	와아，\n사쿠라가　돌아왔다！
S1S:m08mes:38	m08mes.bin	38	0x271E	dup=S1A:0101tbl:788	アイリス……	아이리스……
